i	mean	lower	upper	substrate	dt
10	0.432179090837438	0.406203093099416	0.45815508857546	30kpacol	50
11	0.370664440038048	0.343173632800386	0.398155247275711	30kpacol	55
12	0.384057936189605	0.355442214768576	0.412673657610633	30kpacol	60
13	0.386968218004614	0.35845512361966	0.415481312389568	30kpacol	65
14	0.356052367089649	0.324558591668065	0.387546142511234	30kpacol	70
15	0.308064469551903	0.275020035597691	0.341108903506115	30kpacol	75
16	0.299098344407912	0.264186013507645	0.33401067530818	30kpacol	80
17	0.333342766086404	0.296803076172065	0.369882456000744	30kpacol	85
18	0.306445314617265	0.267665872328863	0.345224756905667	30kpacol	90
19	0.229054330170071	0.18664202611963	0.271466634220511	30kpacol	95
20	0.250254786617919	0.205829083179426	0.294680490056412	30kpacol	100
21	0.257685115381193	0.203745993679178	0.311624237083209	30kpacol	105
22	0.264082226540403	0.204259718931526	0.32390473414928	30kpacol	110
23	0.221965592439454	0.147803854044938	0.29612733083397	30kpacol	115
24	0.0574327421655556	-0.0465569045764069	0.161422388907518	30kpacol	120
1	1	1	1	30kpafn	5
2	0.732667590099992	0.717405493318528	0.747929686881456	30kpafn	10
3	0.646400329756253	0.628025643293087	0.664775016219419	30kpafn	15
4	0.604647231167727	0.585003856578438	0.624290605757016	30kpafn	20
5	0.549839769486811	0.528732461432355	0.570947077541266	30kpafn	25
6	0.524121218080329	0.501847332328751	0.546395103831907	30kpafn	30
7	0.533182117667068	0.509935597604714	0.556428637729422	30kpafn	35
8	0.490104901770224	0.465518648772451	0.514691154767997	30kpafn	40
9	0.48479928994595	0.459992677193672	0.509605902698228	30kpafn	45
10	0.483186041185165	0.457115515847022	0.509256566523309	30kpafn	50
11	0.474326070132521	0.447226689732248	0.501425450532794	30kpafn	55
12	0.458883338939618	0.430667621266217	0.48709905661302	30kpafn	60
13	0.431488251892135	0.401199473207433	0.461777030576837	30kpafn	65
14	0.429152513877999	0.397746272438277	0.460558755317721	30kpafn	70
15	0.392894280760301	0.358876714507531	0.426911847013072	30kpafn	75
16	0.370847691338267	0.334833181030089	0.406862201646444	30kpafn	80
17	0.368390002298922	0.330151518397832	0.406628486200012	30kpafn	85
18	0.346260389631673	0.30534771420869	0.387173065054655	30kpafn	90
19	0.336291556473696	0.289678282132841	0.38290483081455	30kpafn	95
20	0.25898225603128	0.204475842489972	0.313488669572588	30kpafn	100
21	0.275337878388023	0.21691561796882	0.333760138807227	30kpafn	105
22	0.190371078432856	0.116394835357237	0.264347321508474	30kpafn	110
23	0.268753829659147	0.186500662504821	0.351006996813474	30kpafn	115
24	0.243231492416941	0.122265835978733	0.364197148855149	30kpafn	120
1	1	1	1	hacol	5
2	0.330928231584362	0.308081213384386	0.353775249784338	hacol	10
3	0.265126089964127	0.241461441099493	0.288790738828762	hacol	15
4	0.243381125998708	0.219724332632731	0.267037919364685	hacol	20
5	0.193109950221078	0.168970827070905	0.21724907337125	hacol	25
