i	mean	lower	upper	substrate	dt
18	-0.0572133290188679	-0.0965581595375105	-0.0178684985002254	hacol	90
19	-0.0653787612375732	-0.108244297682456	-0.0225132247926899	hacol	95
20	-0.0127653815547357	-0.0586289983433056	0.0330982352338341	hacol	100
21	0.141128098856547	0.0904172303556951	0.191838967357398	hacol	105
22	-0.0670971916276892	-0.12864384710368	-0.00555053615169838	hacol	110
23	0.135251433544561	0.0568853541825398	0.213617512906583	hacol	115
24	-0.0135738447216937	-0.113719285864904	0.0865715964215169	hacol	120
1	1	1	1	hafn	5
2	0.30203602255647	0.281106426924986	0.322965618187954	hafn	10
3	0.376064181189889	0.355880787449427	0.39624757493035	hafn	15
4	0.341515852770441	0.320219647629156	0.362812057911726	hafn	20
5	0.314801036658032	0.292824206989088	0.336777866326976	hafn	25
6	0.307672325449499	0.284980655367273	0.330363995531726	hafn	30
7	0.309470299152626	0.286784642366324	0.332155955938927	hafn	35
8	0.273404663849598	0.249307324147253	0.297502003551943	hafn	40
9	0.256411645885885	0.231403110625308	0.281420181146462	hafn	45
10	0.220367153858824	0.194420629212984	0.246313678504663	hafn	50
11	0.186246285973638	0.158740414546212	0.213752157401064	hafn	55
12	0.195583172488834	0.167481995761264	0.223684349216404	hafn	60
13	0.18302900199914	0.153016202449516	0.213041801548764	hafn	65
14	0.163797936951231	0.13228751580456	0.195308358097901	hafn	70
15	0.14985764650046	0.116786754132555	0.182928538868365	hafn	75
16	0.140782159233176	0.106174673437401	0.17538964502895	hafn	80
17	0.13846462056057	0.102404121697983	0.174525119423156	hafn	85
18	0.120239286525527	0.0822976223256666	0.158180950725387	hafn	90
19	0.0870535213341193	0.0469210008780709	0.127186041790168	hafn	95
20	0.0931078037834079	0.0494791829075163	0.1367364246593	hafn	100
21	0.0481652631783199	-0.00163571144243858	0.0979662377990783	hafn	105
22	0.0151827388337058	-0.0411202901723511	0.0714857678397626	hafn	110
23	0.0567497787175517	-0.0130295762200424	0.126529133655146	hafn	115
24	0.0124327525383904	-0.0795561239130467	0.104421628989827	hafn	120
1	1	1	1	glass	5
2	-0.0695780845825106	-0.0977042708603819	-0.0414518983046392	glass	10
3	0.0445174790561159	0.0172119692028659	0.0718229889093659	glass	15
4	0.0815320406879241	0.0537646131629721	0.109299468212876	glass	20
5	-0.0100768079198082	-0.0389734305912456	0.0188198147516292	glass	25
6	0.00152666184750564	-0.0285368939041676	0.0315902175991788	glass	30
7	0.0759363571664879	0.044076736804775	0.107795977528201	glass	35
8	-0.082326841783218	-0.114137270787537	-0.0505164127788992	glass	40
9	-0.00676200796607289	-0.0380755914867895	0.0245515755546437	glass	45
10	-0.0803468425701607	-0.114354133089113	-0.0463395520512086	glass	50
11	-0.0329399777267612	-0.0670089841188851	0.00112902866536274	glass	55
12	-0.0776217697627282	-0.113952529584784	-0.0412910099406725	glass	60
13	-0.0627334898667813	-0.100836656876569	-0.024630322856994	glass	65
14	-0.106201133953344	-0.144600886694965	-0.0678013812117233	glass	70
15	-0.0559558463660087	-0.0969935423429543	-0.0149181503890631	glass	75
16	-0.132564468765533	-0.17458318728434	-0.0905457502467259	glass	80
17	-0.132613115557566	-0.177348925302736	-0.0878773058123969	glass	85
18	-0.0736541973224509	-0.122989081149207	-0.0243193134956943	glass	90
19	-0.0237745884349775	-0.0704184108715988	0.0228692340016438	glass	95
20	-0.000674202882444063	-0.0551443428741253	0.0537959371092371	glass	100
21	0.111998717293842	0.0492423528497486	0.174755081737936	glass	105
22	0.00514483650844029	-0.0681829155579102	0.0784725885747908	glass	110
23	-0.0296535257404302	-0.127571928690356	0.068264877209496	glass	115
24	0.0806786296560635	-0.0719928978208477	0.233350157132975	glass	120
