i	mean	lower	upper	substrate	dt
1	1	1	1	500pacol	5
2	0.286636021336895	0.242490813852848	0.330781228820943	500pacol	10
3	0.229780156195767	0.187022124928151	0.272538187463383	500pacol	15
4	0.176691623706109	0.129976424166624	0.223406823245594	500pacol	20
5	0.230250307774447	0.180724153911811	0.279776461637082	500pacol	25
6	0.179455147088926	0.126315114458205	0.232595179719647	500pacol	30
7	0.183245902455274	0.131947286017922	0.234544518892627	500pacol	35
8	0.0894506627888801	0.0336158013169658	0.145285524260794	500pacol	40
9	0.0809523964007194	0.0238034088386948	0.138101383962744	500pacol	45
10	0.17189112816322	0.114490391773931	0.22929186455251	500pacol	50
11	0.125056067797818	0.0579798702475544	0.192132265348082	500pacol	55
12	0.157863286959141	0.0918522728846404	0.223874301033642	500pacol	60
13	0.0493650509165387	-0.0305829270941584	0.129313028927236	500pacol	65
14	0.116181658290233	0.0316096544774298	0.200753662103036	500pacol	70
15	0.240016229696391	0.145859653011692	0.334172806381091	500pacol	75
16	0.188640145576894	0.0560450823723957	0.321235208781392	500pacol	80
17	0.0949743637251325	-0.0615049521943652	0.25145367964463	500pacol	85
1	1	1	1	500pafn	5
2	0.350145417877633	0.324312674350393	0.375978161404873	500pafn	10
3	0.260396191541937	0.231941819940665	0.28885056314321	500pafn	15
4	0.218868313277174	0.188996465700177	0.248740160854171	500pafn	20
5	0.2074292451676	0.176349567552773	0.238508922782427	500pafn	25
6	0.208989962149864	0.176245950384442	0.241733973915286	500pafn	30
7	0.196740635205444	0.162709729234261	0.230771541176627	500pafn	35
8	0.1341324924755	0.097181173026895	0.171083811924106	500pafn	40
9	0.181351347731639	0.144375910846419	0.218326784616858	500pafn	45
10	0.0912858419095316	0.0503151236308137	0.13225656018825	500pafn	50
11	0.126075023907364	0.083388434771311	0.168761613043417	500pafn	55
12	0.134714251042523	0.0868951116576715	0.182533390427375	500pafn	60
13	0.14987607011305	0.0983755816880024	0.201376558538098	500pafn	65
14	0.137812902219219	0.0859568438716787	0.189668960566759	500pafn	70
15	0.0658997372632159	0.000326071588401533	0.13147340293803	500pafn	75
16	0.158373890826801	0.0805935136595799	0.236154267994022	500pafn	80
17	0.0294389418203128	-0.0978457788591715	0.156723662499797	500pafn	85
1	1	1	1	30kpacol	5
2	-0.210888194123428	-0.248470150315942	-0.173306237930915	30kpacol	10
3	0.0278307488357884	-0.0112093181580365	0.0668708158296134	30kpacol	15
4	0.0325533814040731	-0.00642239661761559	0.0715291594257618	30kpacol	20
5	0.102763466715741	0.0623938270569952	0.143133106374486	30kpacol	25
6	-0.0527533150018996	-0.0942922724871746	-0.0112143575166247	30kpacol	30
7	0.0966118769157248	0.0554769833584787	0.137746770472971	30kpacol	35
8	-0.0401495757107501	-0.084287019461728	0.0039878680402279	30kpacol	40
9	0.13840245327083	0.0921412655226321	0.184663641019027	30kpacol	45
10	0.00969324315000103	-0.0355567100808626	0.0549431963808646	30kpacol	50
11	-0.00233894541603683	-0.0509226220761644	0.0462447312440907	30kpacol	55
12	0.0109501973287539	-0.0409980051054588	0.0628983997629666	30kpacol	60
13	0.136630862737948	0.0870171860007522	0.186244539475144	30kpacol	65
14	0.00526332403755062	-0.0496164701135835	0.0601431181886848	30kpacol	70
15	-0.0312336251308189	-0.0892990956602557	0.0268318453986179	30kpacol	75
16	0.157983956194246	0.0958551019914387	0.220112810397053	30kpacol	80
17	-0.00820525926870171	-0.0724386506945166	0.0560281321571132	30kpacol	85
18	0.0527970530342137	-0.0139063747611603	0.119500480829588	30kpacol	90
19	0.13373145593817	0.0592140119131631	0.208248899963177	30kpacol	95
20	0.105023470562204	0.0276175351588699	0.182429405965537	30kpacol	100
21	0.0958584256060379	0.0067471260810309	0.184969725131045	30kpacol	105
22	0.042775981441013	-0.0691266089852027	0.154678571867229	30kpacol	110
23	0.00317073705484925	-0.124697019156118	0.131038493265817	30kpacol	115
24	-0.0898288036963511	-0.266300142231402	0.0866425348386995	30kpacol	120
1	1	1	1	30kpafn	5
2	0.303629018547619	0.265469134005718	0.34178890308952	30kpafn	10
3	0.156768986041445	0.113139061017515	0.200398911065375	30kpafn	15
4	0.236903519259491	0.195048553840982	0.278758484678	30kpafn	20
5	0.120967330063941	0.0771935740759537	0.164741086051928	30kpafn	25
6	0.178500850742955	0.132221319646497	0.224780381839413	30kpafn	30
7	0.205309861801	0.159463397625946	0.251156325976054	30kpafn	35
8	0.176348937644908	0.128655017978648	0.224042857311168	30kpafn	40
9	0.174919253718804	0.127792564335214	0.222045943102394	30kpafn	45
10	0.239295788332216	0.192565322812541	0.286026253851891	30kpafn	50
11	0.186186819071627	0.134674315223562	0.237699322919692	30kpafn	55
12	0.25795240941853	0.20484812767065	0.31105669116641	30kpafn	60
13	0.22773041983845	0.170370741380683	0.285090098296216	30kpafn	65
14	0.184246069950467	0.121644541959087	0.246847597941846	30kpafn	70
15	0.240656195193981	0.176173488037452	0.30513890235051	30kpafn	75
16	0.234493285906041	0.171677941550497	0.297308630261584	30kpafn	80
17	0.153220764597064	0.0849734283403436	0.221468100853785	30kpafn	85
18	0.112309654706775	0.0353006022394706	0.18931870717408	30kpafn	90
