i	mean	lower	upper	substrate	dt
16	0.112588634950467	0.0600636936776299	0.165113576223304	500pafn	80
17	0.109485837460564	0.0535693947770645	0.165402280144063	500pafn	85
18	0.0829258996635633	0.0214156650753726	0.144436134251754	500pafn	90
19	0.0160471983756867	-0.0508482706161432	0.0829426673675166	500pafn	95
20	-0.0621006303294284	-0.133689055738023	0.00948779507916675	500pafn	100
21	-0.0216069215247166	-0.100600163367166	0.0573863203177331	500pafn	105
22	0.121390590961218	0.0261432402267331	0.216637941695702	500pafn	110
23	-0.156049465291695	-0.266104971470213	-0.045993959113177	500pafn	115
24	-0.222365736155439	-0.37779713811612	-0.066934334194759	500pafn	120
1	1	1	1	30kpacol	5
2	0.679149445208938	0.651517416306839	0.706781474111038	30kpacol	10
3	0.398062647474642	0.35820669613075	0.437918598818534	30kpacol	15
4	0.135465742434726	0.0892747983025952	0.181656686566856	30kpacol	20
5	-0.0341663099247459	-0.0836829835782921	0.0153503637288003	30kpacol	25
6	-0.0828039832451189	-0.134772550647146	-0.0308354158430915	30kpacol	30
7	-0.215762915818298	-0.264505325734297	-0.167020505902299	30kpacol	35
8	-0.217044057969302	-0.266024731561251	-0.168063384377353	30kpacol	40
9	-0.164399378997714	-0.215874855770278	-0.11292390222515	30kpacol	45
10	-0.0279863496851544	-0.086309391680742	0.0303366923104332	30kpacol	50
11	0.0383327313324245	-0.021049511736116	0.0977149744009649	30kpacol	55
12	0.106455839392166	0.045746266782938	0.167165412001394	30kpacol	60
13	0.122842233252656	0.0593856211307085	0.186298845374604	30kpacol	65
14	0.0916966167040696	0.0264789818596059	0.156914251548533	30kpacol	70
15	0.00284365358959453	-0.0668928945518323	0.0725802017310214	30kpacol	75
16	-0.0554285875415404	-0.127265627755044	0.0164084526719634	30kpacol	80
17	-0.121438204193917	-0.203340285644705	-0.0395361227431292	30kpacol	85
18	-0.0921765388803999	-0.174165043196143	-0.010188034564657	30kpacol	90
19	-0.153384762509755	-0.245346866120099	-0.0614226588994097	30kpacol	95
20	-0.0640812711004106	-0.175648842532213	0.0474863003313923	30kpacol	100
21	-0.154794888407908	-0.273458837404092	-0.0361309394117243	30kpacol	105
22	-0.124656975829373	-0.271764048078287	0.0224500964195405	30kpacol	110
23	-0.421606990278258	-0.622904791547991	-0.220309189008525	30kpacol	115
24	-0.250756743905049	-0.596479416412304	0.0949659286022059	30kpacol	120
1	1	1	1	30kpafn	5
2	0.688204421678405	0.66634279644228	0.710066046914531	30kpafn	10
3	0.447002173352592	0.416436189562672	0.477568157142511	30kpafn	15
4	0.280565904351173	0.244680914467375	0.316450894234971	30kpafn	20
5	0.186154868120587	0.147691908282731	0.224617827958444	30kpafn	25
6	0.129872140913904	0.0903730360924594	0.169371245735349	30kpafn	30
7	0.107450703875657	0.0663156394558007	0.148585768295513	30kpafn	35
8	0.0954855605530037	0.0516014834467398	0.139369637659268	30kpafn	40
9	0.0983715801172275	0.0537469553056282	0.142996204928827	30kpafn	45
10	0.108839328956352	0.0650840121830322	0.152594645729671	30kpafn	50
11	0.159088423440459	0.113564053208571	0.204612793672348	30kpafn	55
12	0.198010705082318	0.149989542784573	0.246031867380064	30kpafn	60
13	0.196678183454338	0.148185753524505	0.245170613384172	30kpafn	65
14	0.143713506170527	0.0922600318094899	0.195166980531563	30kpafn	70
15	0.174004946975558	0.121508065416647	0.22650182853447	30kpafn	75
16	0.167574579826057	0.11548013971111	0.219669019941004	30kpafn	80
17	0.0850937038947719	0.0283256768205192	0.141861730969025	30kpafn	85
18	0.122639545596053	0.0616334221776348	0.183645669014471	30kpafn	90
19	0.11813905200785	0.046998608442178	0.189279495573521	30kpafn	95
20	0.197208988592548	0.124377879456798	0.270040097728299	30kpafn	100
21	0.19441600362805	0.111381934393967	0.277450072862132	30kpafn	105
22	0.17696488951844	0.0845803632365056	0.269349415800374	30kpafn	110
23	0.146637409623337	0.0305580488085436	0.26271677043813	30kpafn	115
24	0.357896950430469	0.192778531555351	0.523015369305588	30kpafn	120
1	1	1	1	hacol	5
2	0.682464467498993	0.660591208497841	0.704337726500146	hacol	10
3	0.374970124519297	0.340704819917893	0.409235429120701	hacol	15
4	0.116431829365762	0.0765755167734529	0.156288141958071	hacol	20
5	-0.0352127360941579	-0.0784902561121913	0.00806478392387548	hacol	25
6	-0.143894636485542	-0.185657562875898	-0.102131710095186	hacol	30
7	-0.133139522465546	-0.176211049931534	-0.0900679949995579	hacol	35
8	-0.0821163435977653	-0.126399982950012	-0.0378327042455184	hacol	40
9	-0.104607887164058	-0.149734574764193	-0.0594811995639234	hacol	45
10	-0.101533475760125	-0.14971977389744	-0.0533471776228097	hacol	50
11	-0.102225290148178	-0.152422940793621	-0.0520276395027343	hacol	55
12	-0.0205483596099128	-0.070909983921774	0.0298132647019483	hacol	60
13	-0.0541994059257973	-0.106976451982605	-0.00142235986898965	hacol	65
14	-0.0243035572151516	-0.0789639812099801	0.030356866779677	hacol	70
15	0.0117946833028145	-0.0489164983506538	0.0725058649562829	hacol	75
16	0.100503804300123	0.0421596352693817	0.158847973330864	hacol	80
17	0.109137275659876	0.0504646816962423	0.167809869623509	hacol	85
18	0.121808982427615	0.054160521736421	0.189457443118809	hacol	90
19	0.202129368724843	0.132035541731328	0.272223195718358	hacol	95
20	0.147479254514096	0.063835918480971	0.231122590547221	hacol	100
21	0.0482302234034095	-0.0393385428585117	0.135798989665331	hacol	105
22	-0.00496497979709541	-0.110652278422973	0.100722318828782	hacol	110
23	0.0724925955124671	-0.0799563655586325	0.224941556583567	hacol	115
24	0.00758156955126686	-0.185287381600062	0.200450520702595	hacol	120
1	1	1	1	hafn	5
2	0.714095181275658	0.690803869190734	0.737386493360582	hafn	10
3	0.525511962057736	0.493733687460285	0.557290236655188	hafn	15
4	0.299945082333351	0.260358799706431	0.339531364960271	hafn	20
5	0.192978320129027	0.149978353815821	0.235978286442234	hafn	25
6	0.0833550471135558	0.0396591669696689	0.127050927257443	hafn	30
7	0.121359132573917	0.0775602727789465	0.165157992368888	hafn	35
8	0.0323014168156835	-0.0145703400620111	0.079173173693378	hafn	40
9	0.0158360641686436	-0.0303853777399352	0.0620575060772225	hafn	45
10	0.0230330261446394	-0.0248429465521735	0.0709089988414523	hafn	50
11	0.0575188356934678	0.00938858814577507	0.10564908324116	hafn	55
12	0.0536790945561996	0.000825603827959098	0.10653258528444	hafn	60
13	0.0770146242649674	0.0248722946610967	0.129156953868838	hafn	65
14	0.0644644670785655	0.00986152875966463	0.119067405397466	hafn	70
15	0.122669805084721	0.0691637921845092	0.176175817984934	hafn	75
16	0.0848733002983908	0.024395444350587	0.145351156246195	hafn	80
17	0.135592013771708	0.0705125671496134	0.200671460393803	hafn	85
18	0.108091728038242	0.0327691226912076	0.183414333385275	hafn	90
19	0.123133872068473	0.0452541565181327	0.201013587618813	hafn	95
20	0.122612726354128	0.0360239126026123	0.209201540105644	hafn	100
21	0.17110170216474	0.072935010146563	0.269268394182917	hafn	105
22	0.00618931227328867	-0.109180074707784	0.121558699254362	hafn	110
23	-0.0271123478405714	-0.164448645887427	0.110223950206284	hafn	115
24	0.0824729174921578	-0.181186116243732	0.346131951228047	hafn	120
1	1	1	1	glass	5
2	0.657061278265656	0.628422058064515	0.685700498466797	glass	10
3	0.386314997299507	0.347428668882076	0.425201325716938	glass	15
4	0.165514715223831	0.121762413737368	0.209267016710294	glass	20
5	0.0993282090120671	0.052742059584446	0.145914358439688	glass	25
6	0.0242229440713275	-0.0237600770837513	0.0722059652264063	glass	30
7	-0.0364912921695981	-0.0853762354135892	0.012393651074393	glass	35
8	-0.0530709956783678	-0.104855261161871	-0.00128673019486474	glass	40
9	-0.0140665731530237	-0.0683308297216928	0.0401976834156454	glass	45
10	0.004151899976563	-0.0484431102180237	0.0567469101711497	glass	50
11	0.0185815420043712	-0.0357973080325435	0.0729603920412859	glass	55
12	0.0634823668892935	0.00335033462651557	0.123614399152072	glass	60
