i	mean	lower	upper	substrate	dt
8	0.128058400781002	0.101189053546688	0.154927748015315	30kpacol	40
9	0.112689434617722	0.0848582574370985	0.140520611798346	30kpacol	45
10	0.112516790115674	0.0836780763701631	0.141355503861186	30kpacol	50
11	0.105916856447727	0.0752721118354908	0.136561601059963	30kpacol	55
12	0.0833839425056812	0.0519029644013646	0.114864920609998	30kpacol	60
13	0.0380080260012676	0.00443207407693721	0.0715839779255979	30kpacol	65
14	0.00626807244616711	-0.0284334728928867	0.040969617785221	30kpacol	70
15	-0.0309908072169807	-0.0689090414757322	0.00692742704177073	30kpacol	75
16	0.0109389586850719	-0.0294496420305062	0.0513275594006499	30kpacol	80
17	0.00778307235376033	-0.0380850478477396	0.0536511925552602	30kpacol	85
18	0.00785279940941296	-0.0450612482394304	0.0607668470582563	30kpacol	90
19	-0.000850940575451421	-0.0605042045516759	0.058802323400773	30kpacol	95
20	-0.0299164942413748	-0.102141410715078	0.0423084222323283	30kpacol	100
21	0.114902537490493	0.013192461293021	0.216612613687965	30kpacol	105
1	1	1	1	30kpafn	5
2	0.554049503512029	0.537797338547444	0.570301668476615	30kpafn	10
3	0.378442108676038	0.359123247834388	0.397760969517688	30kpafn	15
4	0.278534816674162	0.25796774272536	0.299101890622965	30kpafn	20
5	0.258798316917907	0.237712993621839	0.279883640213975	30kpafn	25
6	0.259880911765079	0.238527179036921	0.281234644493236	30kpafn	30
7	0.233938097211308	0.211420559616291	0.256455634806325	30kpafn	35
8	0.240159026406548	0.216911575419013	0.263406477394084	30kpafn	40
9	0.220856306081396	0.196936281146402	0.244776331016389	30kpafn	45
10	0.199956873410856	0.174319482930311	0.225594263891401	30kpafn	50
11	0.210884463538107	0.184959416967967	0.236809510108248	30kpafn	55
12	0.179497349737693	0.151201658923685	0.207793040551701	30kpafn	60
13	0.173686335744352	0.143752383126575	0.203620288362129	30kpafn	65
14	0.200009556060915	0.168939584847703	0.231079527274127	30kpafn	70
15	0.22830166223105	0.195627459390353	0.260975865071747	30kpafn	75
16	0.293865792993539	0.259029709268662	0.328701876718417	30kpafn	80
17	0.238599295549704	0.200611722226023	0.276586868873385	30kpafn	85
18	0.141011815080829	0.0985377167781724	0.183485913383485	30kpafn	90
19	0.0661881421614755	0.0126404989082369	0.119735785414714	30kpafn	95
20	0.0404713208466212	-0.0227125993142943	0.103655241007537	30kpafn	100
