i	mean	lower	upper	substrate	dt
16	0.0122951745299201	-0.0557490638627703	0.0803394129226104	hacol	80
17	0.0406648323684736	-0.0375805312532188	0.118910195990166	hacol	85
18	0.12525200984785	0.0146340294860362	0.235869990209664	hacol	90
1	1	1	1	hafn	5
2	0.0857820561074132	0.0426674810871669	0.128896631127659	hafn	10
3	0.113557164714169	0.0719695579579998	0.155144771470338	hafn	15
4	0.15399539916825	0.111925278745177	0.196065519591324	hafn	20
5	0.0862684962947023	0.0427309668774499	0.129806025711955	hafn	25
6	0.127543933424561	0.0831043169340441	0.171983549915078	hafn	30
7	0.0848750591495425	0.038602592356269	0.131147525942816	hafn	35
8	0.0812276515634901	0.0336621384601978	0.128793164666782	hafn	40
9	0.145135501679173	0.0937291742713659	0.196541829086981	hafn	45
10	0.046467492404859	-0.00590088300751809	0.0988358678172361	hafn	50
11	0.0553896716644093	-0.000724296664577684	0.111503639993396	hafn	55
12	0.0312728787948764	-0.0285956999507851	0.0911414575405378	hafn	60
13	0.0861367542335993	0.0233453284871377	0.148928179980061	hafn	65
14	0.134148734774781	0.0613408292506593	0.206956640298903	hafn	70
15	-0.0169851495900011	-0.0928919582141737	0.0589216590341714	hafn	75
16	0.0264680853515195	-0.062620670743288	0.115556841446327	hafn	80
17	-0.0550885719722433	-0.153619651148595	0.0434425072041084	hafn	85
18	0.142840427989925	0.000300915472539132	0.285379940507311	hafn	90
1	1	1	1	glass	5
2	0.141846776493836	0.107885280391282	0.175808272596391	glass	10
3	0.127028565471826	0.092117583152528	0.161939547791125	glass	15
4	0.0671380626057955	0.029945449110962	0.104330676100629	glass	20
5	0.0746560843769095	0.0357316704048763	0.113580498348943	glass	25
6	-0.00348413578586532	-0.0432852791477707	0.03631700757604	glass	30
7	0.0830057404423707	0.0427195533110068	0.123291927573735	glass	35
8	0.0462155016657002	0.00124182021328308	0.0911891831181174	glass	40
9	0.0547559172091746	0.00770968641539265	0.101802148002957	glass	45
10	0.0179129903953066	-0.0320460285075662	0.0678720092981794	glass	50
11	0.114983605869061	0.0591955354586526	0.17077167627947	glass	55
12	0.0515949103597829	-0.0130720397170502	0.116261860436616	glass	60
13	0.0483766491592383	-0.0182873471570928	0.115040645475569	glass	65
14	0.0420603938252006	-0.0410967329027036	0.125217520553105	glass	70
15	0.144193416626679	0.0273194804092682	0.261067352844089	glass	75
