i	mean	lower	upper	substrate	dt
2	0.39081930673137	0.352583864327444	0.429054749135295	30kpafn	10
3	0.046036054752925	0.00150271143287706	0.0905693980729729	30kpafn	15
4	-0.0587636530188846	-0.10551540268823	-0.0120119033495393	30kpafn	20
5	-0.173142505726543	-0.218872982033877	-0.127412029419208	30kpafn	25
6	-0.0643873875631904	-0.114797980953361	-0.0139767941730194	30kpafn	30
7	-0.0864069845509483	-0.138436538276847	-0.0343774308250497	30kpafn	35
8	0.0199592841874299	-0.0351394260240904	0.0750579943989503	30kpafn	40
9	0.130829540977889	0.0741664844424773	0.187492597513301	30kpafn	45
10	0.149238384475608	0.0960772550013058	0.202399513949911	30kpafn	50
11	0.0973979942951335	0.0364803119614146	0.158315676628852	30kpafn	55
12	-0.0681410797697196	-0.127969017525799	-0.00831314201364006	30kpafn	60
13	-0.16249780056065	-0.227881281992838	-0.0971143191284624	30kpafn	65
14	-0.0101675664559906	-0.077025854829473	0.0566907219174918	30kpafn	70
15	0.0786565847419857	0.00609043340817846	0.151222736075793	30kpafn	75
16	0.129247297584638	0.0590436993363032	0.199450895832973	30kpafn	80
17	0.0464879239947967	-0.0246693415711671	0.117645189560761	30kpafn	85
18	-0.024308876249191	-0.110476525497739	0.0618587729993565	30kpafn	90
19	0.0211538538322215	-0.0744481577960503	0.116755865460493	30kpafn	95
20	0.0194660526868629	-0.0816301642771585	0.120562269650884	30kpafn	100
21	0.101741866206106	-0.00740008286178472	0.210883815273996	30kpafn	105
22	0.198810643755029	0.0508339723846252	0.346787315125432	30kpafn	110
23	-0.163805433972397	-0.373247713753744	0.0456368458089503	30kpafn	115
1	1	1	1	hacol	5
2	0.556850700127958	0.536289941749824	0.577411458506092	hacol	10
3	0.292506461543972	0.266912322072299	0.318100601015646	hacol	15
4	0.175727028788861	0.148948269517219	0.202505788060503	hacol	20
5	0.134031916129115	0.106463216035901	0.161600616222328	hacol	25
6	0.0903377422440232	0.0620784841592563	0.11859700032879	hacol	30
7	0.0779798256493655	0.0493734701704823	0.106586181128249	hacol	35
8	0.0795007650719707	0.0492976230963831	0.109703907047558	hacol	40
9	0.078548975213282	0.047683756742546	0.109414193684018	hacol	45
10	0.0546806669423511	0.0220001272470633	0.0873612066376389	hacol	50
11	-0.0100891777385919	-0.0438579276773676	0.0236795722001837	hacol	55
12	-0.00114049289493547	-0.0359251922396465	0.0336442064497756	hacol	60
13	-0.0101118219748004	-0.045945793711263	0.0257221497616621	hacol	65
14	-3.80611189952603e-05	-0.0388412922916512	0.0387651700536607	hacol	70
15	0.0123271773826722	-0.0280428190600863	0.0526971738254308	hacol	75
16	0.0179494533316449	-0.0240112801409536	0.0599101868042433	hacol	80
17	0.0364945504451636	-0.00709023703580346	0.0800793379261306	hacol	85
18	-0.0375750963887574	-0.0857569030025569	0.0106067102250421	hacol	90
19	0.012154479333794	-0.0450850244410388	0.0693939831086268	hacol	95
20	-0.00147859903766727	-0.0633626224925993	0.0604054244172648	hacol	100
21	0.101362834348883	0.03491781381909	0.167807854878676	hacol	105
22	0.0617992078481661	-0.0214432751396628	0.145041690835995	hacol	110
23	0.0188735065003464	-0.100651634121291	0.138398647121984	hacol	115
1	1	1	1	hafn	5
2	0.279340254957078	0.242497547377128	0.316182962537029	hafn	10
3	0.0228661503096296	-0.0166279272093719	0.062360227828631	hafn	15
4	-0.0290510139497217	-0.0699078547605983	0.011805826861155	hafn	20
5	-0.0415027246776131	-0.0831968763883573	0.000191427033131103	hafn	25
6	-0.060691151281295	-0.103959109361589	-0.0174231932010011	hafn	30
