i	mean	lower	upper	substrate	dt
11	-0.0686474485433602	-0.251820823965716	0.114525926878995	30kpacol	55
1	1	1	1	30kpafn	5
2	0.531807417950337	0.492352230375904	0.571262605524771	30kpafn	10
3	0.492765735259367	0.450918061672888	0.534613408845846	30kpafn	15
4	0.341525306665975	0.293414189738709	0.389636423593242	30kpafn	20
5	0.310447067849543	0.260666217442072	0.360227918257014	30kpafn	25
6	0.257369279878235	0.203939392505955	0.310799167250516	30kpafn	30
7	0.206501941933261	0.150495757074442	0.262508126792079	30kpafn	35
8	0.191833855286654	0.131714623076389	0.251953087496919	30kpafn	40
9	0.182735641019901	0.116850887170188	0.248620394869613	30kpafn	45
10	0.215246495557374	0.146706962376943	0.283786028737805	30kpafn	50
11	0.176379490611208	0.106936390168593	0.245822591053823	30kpafn	55
12	0.132876484267851	0.0466524268734549	0.219100541662247	30kpafn	60
13	-0.0171230717315583	-0.110714814072489	0.076468670609372	30kpafn	65
14	-0.0444838051165684	-0.15442243415092	0.065454823917783	30kpafn	70
15	-0.102821685022878	-0.222389645511366	0.0167462754656087	30kpafn	75
16	0.163309076307143	0.0305956042967785	0.296022548317508	30kpafn	80
17	0.107595816103953	-0.0763653458918596	0.291556978099766	30kpafn	85
1	1	1	1	hacol	5
2	0.203379924751661	0.164870715406781	0.241889134096542	hacol	10
3	0.194325844714993	0.15471545785486	0.233936231575127	hacol	15
4	0.146394998242165	0.105983360526793	0.186806635957538	hacol	20
5	0.0944887662071956	0.0496672794078105	0.139310253006581	hacol	25
6	0.119094567325904	0.0708855213450966	0.167303613306712	hacol	30
7	0.115567687456814	0.064730779012297	0.166404595901332	hacol	35
8	0.109527422795075	0.0560296009815642	0.163025244608586	hacol	40
9	0.125452756397874	0.0693623313408498	0.181543181454899	hacol	45
10	0.0349347877539503	-0.0270865550150185	0.0969561305229192	hacol	50
11	0.140017309778997	0.0664648236489232	0.213569795909071	hacol	55
12	-0.034942737782142	-0.119103064148108	0.0492175885838245	hacol	60
13	0.203093840486839	0.118331285791684	0.287856395181994	hacol	65
14	0.085633101106391	-0.0291445527207162	0.200410754933498	hacol	70
1	1	1	1	hafn	5
2	0.136427989112727	0.0903937611046475	0.182462217120806	hafn	10
3	0.15089939381443	0.105906288235438	0.195892499393423	hafn	15
4	0.109996364797591	0.0598815275375193	0.160111202057663	hafn	20
5	0.158997469837528	0.110656425495544	0.207338514179511	hafn	25
6	0.111181260416188	0.0563526331549464	0.166009887677429	hafn	30
7	0.177258657531264	0.1216655046065	0.232851810456029	hafn	35
8	0.114424404117997	0.052718425712166	0.176130382523827	hafn	40
9	0.205142046302461	0.134335653565125	0.275948439039796	hafn	45
10	0.143660933440871	0.0682186938862721	0.219103172995469	hafn	50
11	0.0923999948540677	0.00631329704399307	0.178486692664142	hafn	55
12	0.0434888723740034	-0.06340795707032	0.150385701818327	hafn	60
13	0.122779555923666	-0.00763894506440861	0.253198056911741	hafn	65
1	1	1	1	glass	5
2	0.64981571079875	0.626240791245631	0.67339063035187	glass	10
3	0.57135178042442	0.544620417645094	0.598083143203747	glass	15
4	0.498808070037242	0.467284940566819	0.530331199507665	glass	20
5	0.463504331096267	0.428646626168994	0.498362036023539	glass	25
6	0.417188130195145	0.379667986839214	0.454708273551075	glass	30
7	0.396766483315897	0.357657631405127	0.435875335226667	glass	35
8	0.363974283967075	0.324159615978127	0.403788951956024	glass	40
9	0.317960730296751	0.272623731023864	0.363297729569637	glass	45
10	0.312417858640812	0.26136023358028	0.363475483701343	glass	50
11	0.249099693177522	0.193342361027468	0.304857025327577	glass	55
12	0.241938068304456	0.183384523033575	0.300491613575336	glass	60
13	0.14268463594623	0.0687897259036451	0.216579545988815	glass	65
14	0.225680597856088	0.13531603534671	0.316045160365466	glass	70
15	0.262044907883494	0.124881475493351	0.399208340273637	glass	75
