i	mean	lower	upper	substrate	dt
20	0.131346482834546	0.0808641439742339	0.181828821694858	hacol	100
21	0.137140478277535	0.0799468006309052	0.194334155924165	hacol	105
22	0.124140287066051	0.0559172027164516	0.19236337141565	hacol	110
23	0.19389349082198	0.0978433552205872	0.289943626423373	hacol	115
24	-0.175464400750007	-0.415653125686738	0.0647243241867236	hacol	120
1	1	1	1	hafn	5
2	0.458947788871786	0.423694703772373	0.494200873971199	hafn	10
3	0.155699043283306	0.112853394576886	0.198544691989726	hafn	15
4	0.0546389310469025	0.0112891399073937	0.0979887221864112	hafn	20
5	0.104633387168339	0.0588770004602415	0.150389773876436	hafn	25
6	0.0752133363640495	0.0285951558201352	0.121831516907964	hafn	30
7	0.0575589516265418	0.0101397776254311	0.104978125627653	hafn	35
8	0.0830792276323004	0.0363012580314804	0.12985719723312	hafn	40
9	0.115748391446704	0.0666361453283547	0.164860637565054	hafn	45
10	0.0238347579650114	-0.0289475721054158	0.0766170880354386	hafn	50
11	0.0445401030606429	-0.00886951669288202	0.0979497228141678	hafn	55
12	0.124035021589567	0.0683879697303768	0.179682073448758	hafn	60
13	0.193282960686362	0.134011058824457	0.252554862548267	hafn	65
14	0.140490220121545	0.0777604963203428	0.203219943922748	hafn	70
15	0.0967677486151588	0.0329959538240754	0.160539543406242	hafn	75
16	-0.0804067792846813	-0.143620492359438	-0.0171930662099248	hafn	80
17	0.0749670509085541	0.00392368418226609	0.146010417634842	hafn	85
18	0.0788570653002998	-0.00568491584729902	0.163399046447899	hafn	90
19	0.114110384525182	0.0242742476226887	0.203946521427676	hafn	95
20	0.197132751903177	0.0992267822458536	0.295038721560501	hafn	100
21	0.276944120384574	0.163984034259578	0.38990420650957	hafn	105
22	0.100361341250584	-0.0412217417470414	0.241944424248209	hafn	110
23	0.0337048539333389	-0.142808463280702	0.21021817114738	hafn	115
24	-0.467060785531115	-0.86300512550859	-0.0711164455536392	hafn	120
