i	mean	lower	upper	substrate	dt
20	-0.013382612663796	-0.0945255315381705	0.0677603062105786	hafn	100
21	0.0211903197554238	-0.0606670867398133	0.103047726250661	hafn	105
22	0.0788504855345796	-0.0256771471728904	0.18337811824205	hafn	110
23	0.109114116322817	-0.0370754016586632	0.255303634304298	hafn	115
24	0.0435216716966411	-0.201259361769391	0.288302705162673	hafn	120
1	1	1	1	glass	5
2	0.677043265447013	0.65714886152959	0.696937669364435	glass	10
3	0.318314144239069	0.288917255680958	0.34771103279718	glass	15
4	-0.0127809368197412	-0.0450696676795514	0.0195077940400689	glass	20
5	-0.197502707306428	-0.229699919700276	-0.16530549491258	glass	25
6	-0.215233010004915	-0.249696750763694	-0.180769269246136	glass	30
7	-0.172813423070184	-0.207676730711977	-0.137950115428391	glass	35
8	-0.102972894506031	-0.138650446792259	-0.067295342219803	glass	40
9	-0.0159077368435916	-0.0528695692369679	0.0210540955497848	glass	45
10	-0.00507813860707236	-0.0430598591736504	0.0329035819595056	glass	50
11	-0.0367997786345923	-0.0766677256594082	0.00306816839022368	glass	55
12	0.0138182526881932	-0.029334417102274	0.0569709224786604	glass	60
13	-0.0162062445759501	-0.0597790186352113	0.0273665294833111	glass	65
14	-0.0339764250802891	-0.0807590006116774	0.0128061504510991	glass	70
15	-0.00994109336883051	-0.06031011729987	0.040427930562209	glass	75
16	0.0272118179318078	-0.0277479736081835	0.0821716094717991	glass	80
17	0.142629071890719	0.0850505526046977	0.20020759117674	glass	85
18	0.147400860531375	0.087879669243805	0.206922051818944	glass	90
19	0.119405165898073	0.053995904732778	0.184814427063367	glass	95
20	0.0293260430864795	-0.0427310251693692	0.101383111342328	glass	100
21	-0.172300574009586	-0.252086987132368	-0.092514160886804	glass	105
22	-0.268986463061223	-0.357956480729158	-0.180016445393287	glass	110
23	-0.441832148063262	-0.550764813371947	-0.332899482754578	glass	115
24	-0.427664392905244	-0.571917604718119	-0.283411181092368	glass	120
