i	mean	lower	upper	substrate	dt
13	0.035704164836191	0.00255930305318289	0.0688490266191991	hafn	65
14	0.0390603405916477	0.00596618536108586	0.0721544958222095	hafn	70
15	0.0471311009521247	0.0107182666846036	0.0835439352196458	hafn	75
16	0.0400472553775177	0.00335996430519464	0.0767345464498408	hafn	80
17	0.0404214306735827	0.0010048227105958	0.0798380386365697	hafn	85
18	0.0693896102833174	0.0279666707018725	0.110812549864762	hafn	90
19	0.104145469148312	0.0585837986919854	0.149707139604639	hafn	95
20	0.0151774378149452	-0.0338575280911581	0.0642124037210486	hafn	100
21	0.0708578024883637	0.0182711719904024	0.123444432986325	hafn	105
22	-0.187797728672632	-0.25469249265295	-0.120902964692314	hafn	110
23	-0.0534020594289555	-0.135773524203765	0.0289694053458537	hafn	115
24	-0.0363311833703284	-0.162465512127983	0.089803145387326	hafn	120
1	1	1	1	glass	5
2	0.160675486188236	0.142592143888388	0.178758828488085	glass	10
3	0.0356329753243671	0.0173904611527486	0.0538754894959856	glass	15
4	0.000752890531107667	-0.0180020202741893	0.0195078013364046	glass	20
5	0.0146606001884586	-0.00447234525117808	0.0337935456280954	glass	25
6	0.0347834818921205	0.015234300301693	0.0543326634825481	glass	30
7	0.00835680329281937	-0.0125190793287681	0.0292326859144068	glass	35
8	-0.0174669993557585	-0.0386345419460582	0.00370054323454116	glass	40
9	-0.00868663904157758	-0.0303541951130259	0.0129809170298708	glass	45
10	0.0317452313363884	0.00928132246229897	0.0542091402104779	glass	50
11	0.0360425512969188	0.0126770532545864	0.0594080493392512	glass	55
12	0.0120609640819801	-0.0121170744347301	0.0362390025986903	glass	60
13	0.000579344677463733	-0.0245335915954764	0.0256922809504039	glass	65
14	-0.0180083740855523	-0.0440393175464191	0.00802256937531441	glass	70
15	0.0433861896580118	0.015731381032501	0.0710409982835225	glass	75
16	0.0593788209903154	0.0304668442070462	0.0882907977735846	glass	80
17	0.0578388550917222	0.0266621437848937	0.0890155663985507	glass	85
18	0.0724650261472398	0.0392625423279575	0.105667509966522	glass	90
19	0.020275470109142	-0.0152655483059038	0.0558164885241879	glass	95
20	0.0979247489702245	0.0585179821708324	0.137331515769617	glass	100
21	-0.00480517249713615	-0.049113340174239	0.0395029951799667	glass	105
22	-0.0200001344459116	-0.0688421913940307	0.0288419225022075	glass	110
23	0.112632249716152	0.0498323824150949	0.175432117017209	glass	115
24	0.071677155166525	-0.023530672745001	0.166884983078051	glass	120
